,day,dayofweek,hourofday,month,year,TemperatureF,Dew PointF,Humidity,Sea Level PressureIn,VisibilityMPH,Wind SpeedMPH
446,19,1,14,1,2010,46.9,36,66,29.83,7,0
447,19,1,15,1,2010,46,35.1,66,29.83,7,4.6
448,19,1,16,1,2010,46,35.1,66,29.84,8,4.6
449,19,1,17,1,2010,45,35.1,68,29.85,10,6.9
450,19,1,18,1,2010,44.1,34,68,29.86,10,5.8
451,19,1,19,1,2010,43,34,71,29.86,10,6.9
452,19,1,20,1,2010,42.1,32,67,29.86,10,4.6
453,19,1,21,1,2010,41,32,70,29.87,10,3.5
454,19,1,22,1,2010,41,32,70,29.88,10,4.6
455,19,1,23,1,2010,39.9,30.9,70,29.88,10,6.9
456,20,2,0,1,2010,37.9,30.9,76,29.88,10,6.9
457,20,2,1,1,2010,37,30,76,29.88,10,0
458,20,2,2,1,2010,36,28.9,76,29.89,10,4.6
459,20,2,3,1,2010,35.1,28,76,29.88,10,4.6
460,20,2,4,1,2010,35.1,26.1,70,29.89,10,6.9
461,20,2,5,1,2010,35.1,25,67,29.9,10,4.6
462,20,2,6,1,2010,35.1,26.1,70,29.91,10,6.9
463,20,2,7,1,2010,35.1,26.1,70,29.92,10,0
464,20,2,8,1,2010,35.1,25,67,29.94,10,9.2
465,20,2,9,1,2010,32.36335878,20.86145038,64.60305344,30.04683206,7.497328244,6.618320611
466,20,2,10,1,2010,33.23407407,20.84148148,62.93333333,30.05103704,7.484814815,6.584814815
467,20,2,11,1,2010,33.81046512,20.06046512,60.10077519,30.01848837,7.654263566,6.813565891
468,20,2,12,1,2010,36.03153846,21.42576923,58.60384615,29.98526923,7.825,6.571538462
469,20,2,13,1,2010,41,21,45,29.92,10,11.5
470,20,2,14,1,2010,39.9,21,47,29.93,10,9.2
471,20,2,15,1,2010,39.9,21.9,49,29.95,10,11.5
472,20,2,16,1,2010,39,21,49,29.97,10,10.4
473,20,2,17,1,2010,37.9,21.9,53,29.99,10,9.2
474,20,2,18,1,2010,37,23,57,30.01,10,9.2
475,20,2,19,1,2010,37,24.1,59,30.03,10,4.6
476,20,2,20,1,2010,36,24.1,62,30.04,10,4.6
477,20,2,21,1,2010,35.1,24.1,64,30.06,10,0
478,20,2,22,1,2010,35.1,24.1,64,30.07,10,0
479,20,2,23,1,2010,34,23,64,30.07,10,3.5
480,21,3,0,1,2010,34,23,64,30.08,10,6.9
481,21,3,1,1,2010,33.1,23,66,30.1,10,3.5
482,21,3,2,1,2010,32,23,69,30.13,10,0
483,21,3,3,1,2010,32,23,69,30.14,10,3.5
484,21,3,4,1,2010,32,23,69,30.16,10,3.5
485,21,3,5,1,2010,30.9,23,72,30.16,10,4.6
486,21,3,6,1,2010,30.9,23,72,30.19,10,0
487,21,3,7,1,2010,32,21.9,66,30.21,10,4.6
488,21,3,8,1,2010,33.1,21,61,30.24,10,6.9
489,21,3,9,1,2010,35.1,21,57,30.25,10,6.9
490,21,3,10,1,2010,36,21,55,30.25,10,6.9
491,21,3,11,1,2010,37.9,19,47,30.23,10,4.6
492,21,3,12,1,2010,41,19.9,43,30.18,10,0
493,21,3,13,1,2010,41,19,41,30.15,10,6.9
494,21,3,14,1,2010,41,17.1,38,30.16,10,0
495,21,3,15,1,2010,41,17.1,38,30.16,10,3.5
496,21,3,16,1,2010,39,18,43,30.16,10,0
497,21,3,17,1,2010,37.9,19.9,48,30.16,10,3.5
498,21,3,18,1,2010,37,21,52,30.16,10,0
499,21,3,19,1,2010,37,23,57,30.14,10,0
500,21,3,20,1,2010,36,21.9,57,30.14,10,0
501,21,3,21,1,2010,37,19.9,50,30.15,10,0
502,21,3,22,1,2010,37.9,21,51,30.14,10,3.5
503,21,3,23,1,2010,36,24.1,62,30.12,10,4.6
504,22,4,0,1,2010,37,21.9,54,30.06,10,6.9
505,22,4,1,1,2010,36,21.9,57,30.04,10,3.5
506,22,4,2,1,2010,36,19.9,52,30.01,10,6.9
507,22,4,3,1,2010,35.1,19.9,54,29.98,10,9.2
508,22,4,4,1,2010,35.1,19.9,54,29.98,10,5.8
509,22,4,5,1,2010,34,19,54,29.96,10,11.5
510,22,4,6,1,2010,34,18,52,29.96,10,8.1
511,22,4,7,1,2010,34,18,52,29.95,10,9.2
512,22,4,8,1,2010,34,19,54,29.95,10,6.9
513,22,4,9,1,2010,37,19.9,50,29.95,10,5.8
514,22,4,10,1,2010,39,19,45,29.93,10,5.8
515,22,4,11,1,2010,39.9,19,43,29.9,10,6.9
516,22,4,12,1,2010,42.1,16,35,29.87,10,6.9
517,22,4,13,1,2010,44.1,15.1,31,29.86,10,6.9
518,22,4,14,1,2010,43,18,37,29.88,10,4.6
519,22,4,15,1,2010,42.1,17.1,37,29.92,10,3.5
520,22,4,16,1,2010,41,19,41,29.95,10,4.6
521,22,4,17,1,2010,39.9,19,43,29.96,10,5.8
522,22,4,18,1,2010,39,19.9,46,29.99,10,5.8
523,22,4,19,1,2010,37,21,52,30.03,10,6.9
524,22,4,20,1,2010,37,21,52,30.05,10,5.8
525,22,4,21,1,2010,35.1,21,57,30.07,10,6.9
526,22,4,22,1,2010,34,19.9,56,30.09,10,4.6
527,22,4,23,1,2010,33.1,19,56,30.11,10,5.8
528,23,5,0,1,2010,32,19.9,61,30.12,10,5.8
529,23,5,1,1,2010,32,19.9,61,30.13,10,3.5
530,23,5,2,1,2010,30.9,19.9,64,30.14,10,4.6
531,23,5,3,1,2010,30.9,19.9,64,30.17,10,8.1
532,23,5,4,1,2010,28.9,19.9,69,30.2,10,3.5
533,23,5,5,1,2010,28.9,19.9,69,30.23,10,3.5
534,23,5,6,1,2010,28,19.9,72,30.24,10,5.8
535,23,5,7,1,2010,28,19,69,30.26,10,5.8
536,23,5,8,1,2010,28,19.9,72,30.29,10,3.5
537,23,5,9,1,2010,30,19,64,30.29,10,5.8
538,23,5,10,1,2010,33.1,18,54,30.3,10,5.8
539,23,5,11,1,2010,35.1,19,52,30.28,10,0
540,23,5,12,1,2010,39,18,43,30.24,10,0
541,23,5,13,1,2010,39.9,17.1,40,30.21,10,4.6
542,23,5,14,1,2010,39,12,33,30.22,10,0
543,23,5,15,1,2010,39.9,14,35,30.25,10,3.5
544,23,5,16,1,2010,39,16,39,30.26,10,0
545,23,5,17,1,2010,37.9,15.1,39,30.29,10,3.5
546,23,5,18,1,2010,37.9,16,41,30.3,10,0
547,23,5,19,1,2010,36,17.1,46,30.28,10,0
548,23,5,20,1,2010,36,16,44,30.29,10,3.5
549,23,5,21,1,2010,35.1,17.1,48,30.28,10,0
550,23,5,22,1,2010,34,19.9,56,30.28,10,0
551,23,5,23,1,2010,34,23,64,30.27,10,3.5
552,24,6,0,1,2010,34,23,64,30.25,10,4.6
553,24,6,1,1,2010,33.1,24.1,70,30.25,10,9.2
554,24,6,2,1,2010,34,26.1,73,30.26,10,8.1
555,24,6,3,1,2010,35.1,27,72,30.23,10,0
556,24,6,4,1,2010,35.7,28.3,74.5,30.25,10,3.175
557,24,6,5,1,2010,36.3,28.65,74,30.23,10,0
558,24,6,6,1,2010,37,28.9,73,30.21,10,0
559,24,6,7,1,2010,37,30,76,30.2,10,4.6
560,24,6,8,1,2010,37,30,76,30.19,10,6.9
561,24,6,9,1,2010,37.2,30.1,75.5,30.195,10,5.75
562,24,6,10,1,2010,37.2,31.1,78.5,30.19,9,6.95
563,24,6,11,1,2010,37,33.1,86,30.14,6,6.9
564,24,6,12,1,2010,39.1,34.8,84.5,30.11,10,4.6
565,24,6,13,1,2010,39.1,35.8,88,30.06,1.8,0
566,24,6,14,1,2010,39.375,37.525,93,30.055,3,0
567,24,6,15,1,2010,39.825,38.7,95.75,30.05,3.75,0
568,24,6,16,1,2010,42.1,39.9,92,30.02,9,0
569,24,6,17,1,2010,42.45,39.55,89.5,30.025,9.5,0
570,24,6,18,1,2010,42.1,39.9,92,29.99,9,0
571,24,6,19,1,2010,42.9,40.1,90,29.99,8,0
572,24,6,20,1,2010,46,43,89,29.95,10,0
573,24,6,21,1,2010,48.9,45,86,29.93,10,0
574,24,6,22,1,2010,48.9,46,90,29.9,10,0
575,24,6,23,1,2010,49.1,46.65,91,29.88,10,0
576,25,0,0,1,2010,50,46.65,88,29.86,10,0
577,25,0,1,1,2010,50.55,48.1,91.5,29.825,9.5,0
578,25,0,2,1,2010,52,48.9,89,29.78,9,0
579,25,0,3,1,2010,52.45,48.55,87,29.765,10,0
580,25,0,4,1,2010,53.1,50,89,29.7,5,0
581,25,0,5,1,2010,53.35,50.55,90.5,29.675,7.5,0
582,25,0,6,1,2010,53.43333333,50.96666667,91.66666667,29.63,7.666666667,0
583,25,0,7,1,2010,53.1,51.1,93,29.56,3,0
584,25,0,8,1,2010,54,52,93,29.51,6,0
585,25,0,9,1,2010,53.43333333,51.86666667,94.66666667,29.51,1.666666667,0
586,25,0,10,1,2010,53.7,52.575,96.25,29.42,2.075,0
587,25,0,11,1,2010,53.73333333,53.43333333,99,29.33666667,1.166666667,0
588,25,0,12,1,2010,55.32,53.68,94.4,29.304,1.42,0
589,25,0,13,1,2010,55.86,55.32,98.2,29.266,3.9,0
590,25,0,14,1,2010,55.2,54.25,96.5,29.24,9,4.6
591,25,0,15,1,2010,55,52,89,29.23,10,9.2
592,25,0,16,1,2010,55.2,51.45,87,29.255,10,6.9
593,25,0,17,1,2010,55.26666667,53.43333333,93.66666667,29.30333333,9,4.633333333
594,25,0,18,1,2010,54,48.9,83,29.32,10,5.8
595,25,0,19,1,2010,52,44.1,74,29.37,10,3.5
596,25,0,20,1,2010,51.1,43,74,29.37,10,8.1
597,25,0,21,1,2010,50,41,71,29.41,10,6.9
598,25,0,22,1,2010,50,37.9,63,29.41,10,9.2
599,25,0,23,1,2010,48.9,35.1,59,29.42,10,4.6
600,26,1,0,1,2010,46.9,32,56,29.44,10,5.8
601,26,1,1,1,2010,44.43333333,31.63333333,60.66666667,29.47333333,10,8.433333333
602,26,1,2,1,2010,44.1,27,51,29.49,10,11.5
603,26,1,3,1,2010,43,30,60,29.5,10,5.8
604,26,1,4,1,2010,42.1,28.9,60,29.52,10,5.8
605,26,1,5,1,2010,41,30,65,29.55,10,3.5
606,26,1,6,1,2010,41,28,60,29.58,10,9.2
607,26,1,7,1,2010,39.9,27,60,29.6,10,10.4
608,26,1,8,1,2010,39.9,28.9,65,29.62,10,6.9
609,26,1,9,1,2010,41,25,53,29.64,10,8.1
610,26,1,10,1,2010,41,23,49,29.64,10,10.4
611,26,1,11,1,2010,42.1,21.9,45,29.66,10,9.2
612,26,1,12,1,2010,42.1,21,43,29.66,10,11.5
613,26,1,13,1,2010,43,21.9,43,29.66,10,12.7
614,26,1,14,1,2010,42.1,21.9,45,29.67,10,13.8
615,26,1,15,1,2010,41,19.9,43,29.7,10,9.2
616,26,1,16,1,2010,39.9,19.9,45,29.73,10,13.8
617,26,1,17,1,2010,39.9,19,43,29.75,10,4.6
618,26,1,18,1,2010,39.9,19.9,45,29.78,10,9.2
619,26,1,19,1,2010,39,23,53,29.79,10,8.1
620,26,1,20,1,2010,37.9,19,47,29.81,10,5.8
621,26,1,21,1,2010,37,18,46,29.83,10,8.1
622,26,1,22,1,2010,36,18,48,29.84,10,10.4
623,26,1,23,1,2010,35.1,17.1,48,29.85,10,8.1
624,27,2,0,1,2010,34,18,52,29.86,10,9.2
625,27,2,1,1,2010,33.1,18,54,29.89,10,8.1
626,27,2,2,1,2010,32,18,56,29.91,10,0
627,27,2,3,1,2010,32,18,56,29.93,10,8.1
628,27,2,4,1,2010,30.9,18,59,29.95,10,8.1
629,27,2,5,1,2010,30.9,18,59,29.97,10,6.9
630,27,2,6,1,2010,30.9,18,59,29.99,10,4.6
631,27,2,7,1,2010,30.9,18,59,30.02,10,8.1
632,27,2,8,1,2010,33.1,19,56,30.04,10,6.9
633,27,2,9,1,2010,35.1,19,52,30.06,10,9.2
634,27,2,10,1,2010,36,19,50,30.06,10,10.4
635,27,2,11,1,2010,37.9,19,47,30.06,10,8.1
636,27,2,12,1,2010,37.9,18,45,30.05,10,8.1
637,27,2,13,1,2010,37,19,48,30.05,10,10.4
638,27,2,14,1,2010,37.9,19,47,30.07,10,11.5
639,27,2,15,1,2010,37,17.1,44,30.09,10,10.4
640,27,2,16,1,2010,36,18,48,30.09,10,6.9
641,27,2,17,1,2010,35.1,18,50,30.12,10,6.9
642,27,2,18,1,2010,35.1,18,50,30.14,10,3.5
643,27,2,19,1,2010,35.1,18,50,30.14,10,5.8
644,27,2,20,1,2010,35.1,18,50,30.15,10,4.6
645,27,2,21,1,2010,34,18,52,30.15,10,4.6
646,27,2,22,1,2010,34,19,54,30.15,10,0
647,27,2,23,1,2010,34,19,54,30.15,10,6.9
648,28,3,0,1,2010,33.1,19,56,30.15,10,6.9
649,28,3,1,1,2010,33.1,17.1,52,30.15,10,0
650,28,3,2,1,2010,33.1,16,50,30.13,10,0
651,28,3,3,1,2010,33.1,16,50,30.12,10,3.5
652,28,3,4,1,2010,34,17.1,50,30.11,10,3.5
653,28,3,5,1,2010,34,18,52,30.09,10,5.8
654,28,3,6,1,2010,33.45,21.1,60.5,30.09,4,12.1
655,28,3,7,1,2010,32,25.45,77,30.08,1.3,8.65
656,28,3,8,1,2010,30.43333333,27.96666667,90.33333333,30.07,0.3,7.666666667
657,28,3,9,1,2010,32,30.9,96,30.01,0.5,0
658,28,3,10,1,2010,34.575,32,90.5,30.01,5.5,3.75
659,28,3,11,1,2010,33.85,30.375,87.5,29.995,7.5,7.775
660,28,3,12,1,2010,36.3,29.1,75.5,29.92,9.5,5.8
661,28,3,13,1,2010,39,28.9,67,29.86,10,5.8
662,28,3,14,1,2010,41,28,60,29.85,10,5.8
663,28,3,15,1,2010,41,26.1,55,29.83,10,5.8
664,28,3,16,1,2010,39,24.1,55,29.86,9,17.3
665,28,3,17,1,2010,37,10.9,34,29.92,10,18.4
666,28,3,18,1,2010,32,14,48,30,10,12.7
667,28,3,19,1,2010,27,7,43,30.07,10,13.8
668,28,3,20,1,2010,24.1,-0.9,34,30.11,10,25.3
669,28,3,21,1,2010,21.9,-4,32,30.13,10,13.8
670,28,3,22,1,2010,21,-2,36,30.16,10,11.5
671,28,3,23,1,2010,19.9,-4,35,30.18,10,11.5
672,29,4,0,1,2010,19,-2,40,30.17,10,12.7
673,29,4,1,1,2010,19,-0.9,42,30.17,10,18.4
674,29,4,2,1,2010,18,-0.9,44,30.19,10,13.8
675,29,4,3,1,2010,18,-2.9,40,30.22,10,15
676,29,4,4,1,2010,17.1,-2,43,30.25,10,8.1
677,29,4,5,1,2010,17.1,-0.9,45,30.25,10,10.4
678,29,4,6,1,2010,16,-2,45,30.25,10,16.1
679,29,4,7,1,2010,16,-2,45,30.28,10,15
680,29,4,8,1,2010,16,-2,45,30.29,10,17.3
681,29,4,9,1,2010,18,-4,38,30.3,10,12.7
682,29,4,10,1,2010,19,-4,36,30.28,10,15
683,29,4,11,1,2010,19.9,-2.9,37,30.25,10,11.5
684,29,4,12,1,2010,21,-2,36,30.23,10,10.4
685,29,4,13,1,2010,21.9,-2,35,30.21,10,13.8
686,29,4,14,1,2010,23,-2,34,30.21,10,13.8
687,29,4,15,1,2010,23,-0.9,35,30.22,10,11.5
688,29,4,16,1,2010,21.9,-2,35,30.24,10,8.1
689,29,4,17,1,2010,21.9,0,38,30.25,10,9.2
690,29,4,18,1,2010,21,1,42,30.26,10,10.4
691,29,4,19,1,2010,19.9,0,42,30.27,10,10.4
692,29,4,20,1,2010,19,1.9,47,30.28,10,4.6
693,29,4,21,1,2010,18,0,45,30.3,10,9.2
694,29,4,22,1,2010,17.1,0,47,30.28,10,10.4
695,29,4,23,1,2010,16,-2,45,30.28,10,4.6
696,30,5,0,1,2010,16,-2,45,30.28,10,8.1
697,30,5,1,1,2010,16,-0.9,47,30.3,10,6.9
698,30,5,2,1,2010,16,-0.9,47,30.29,10,10.4
699,30,5,3,1,2010,16,-0.9,47,30.28,10,11.5
700,30,5,4,1,2010,15.1,-2,47,30.28,10,11.5
701,30,5,5,1,2010,15.1,-2.9,45,30.28,10,9.2
702,30,5,6,1,2010,12.9,-5.1,45,30.27,10,9.2
703,30,5,7,1,2010,12.9,-6,43,30.27,10,10.4
704,30,5,8,1,2010,14,-6,41,30.28,10,11.5
705,30,5,9,1,2010,12.9,-6,43,30.25,10,6.9
706,30,5,10,1,2010,16,-5.1,39,30.23,10,4.6
707,30,5,11,1,2010,17.1,-4,39,30.2,10,5.8
708,30,5,12,1,2010,18,-2.9,40,30.17,10,5.8
709,30,5,13,1,2010,18,-2.9,40,30.16,10,8.1
710,30,5,14,1,2010,19.9,-0.9,40,30.13,10,5.8
711,30,5,15,1,2010,19.9,-0.9,40,30.13,10,8.1
712,30,5,16,1,2010,19,-0.9,42,30.11,10,13.8
713,30,5,17,1,2010,19,0,43,30.1,10,11.5
714,30,5,18,1,2010,19,0,43,30.08,10,11.5
715,30,5,19,1,2010,19,3,50,30.05,10,10.4
716,30,5,20,1,2010,19,1.9,47,30.03,10,9.2
717,30,5,21,1,2010,19,1.9,47,30.01,10,6.9
718,30,5,22,1,2010,19,1.9,47,30,10,11.5
719,30,5,23,1,2010,18,1.9,50,29.98,10,8.1
720,31,6,0,1,2010,17.1,0,47,29.99,10,8.1
721,31,6,1,1,2010,17.1,0,47,29.98,10,8.1
722,31,6,2,1,2010,17.1,0,47,30,10,8.1
723,31,6,3,1,2010,17.1,0,47,30.02,10,6.9
724,31,6,4,1,2010,16,-0.9,47,30.05,10,6.9
725,31,6,5,1,2010,15.1,-0.9,49,30.05,10,8.1
726,31,6,6,1,2010,14,-0.9,52,30.07,10,5.8
727,31,6,7,1,2010,14,-0.9,52,30.11,10,3.5
728,31,6,8,1,2010,15.1,-0.9,49,30.11,10,0
729,31,6,9,1,2010,17.1,-0.9,45,30.12,10,9.2
730,31,6,10,1,2010,19.9,-0.9,40,30.12,10,5.8
731,31,6,11,1,2010,21.9,0,38,30.11,10,5.8
732,31,6,12,1,2010,25,1,36,30.09,10,4.6
733,31,6,13,1,2010,27,1,33,30.07,10,6.9
734,31,6,14,1,2010,28.9,1,30,30.07,10,6.9
735,31,6,15,1,2010,30,1,29,30.06,10,6.9
736,31,6,16,1,2010,28.9,1,30,30.06,10,8.1
737,31,6,17,1,2010,28,3,34,30.08,10,8.1
738,31,6,18,1,2010,28,1.9,33,30.08,10,4.6
739,31,6,19,1,2010,28,1,31,30.09,10,6.9
740,31,6,20,1,2010,28,3,34,30.1,10,3.5
741,31,6,21,1,2010,27,3,36,30.09,10,3.5
742,31,6,22,1,2010,27,3,36,30.11,10,8.1
743,31,6,23,1,2010,26.1,3.9,39,30.1,10,8.1
744,1,0,0,2,2010,26.1,6.1,43,30.11,10,5.8
745,1,0,1,2,2010,26.1,5,41,30.12,10,6.9
746,1,0,2,2,2010,25,6.1,45,30.15,10,6.9
747,1,0,3,2,2010,25,6.1,45,30.16,10,8.1
748,1,0,4,2,2010,26.1,6.1,43,30.18,10,16.1
749,1,0,5,2,2010,26.1,8.1,47,30.19,10,9.2
750,1,0,6,2,2010,25,9,51,30.22,10,5.8
751,1,0,7,2,2010,26.1,10,51,30.26,10,9.2
752,1,0,8,2,2010,27,10,49,30.27,10,6.9
753,1,0,9,2,2010,28,10,47,30.28,10,13.8
754,1,0,10,2,2010,28.9,9,43,30.26,10,11.5
755,1,0,11,2,2010,32,10,40,30.24,10,9.2
756,1,0,12,2,2010,33.1,9,37,30.22,10,11.5
757,1,0,13,2,2010,33.1,9,37,30.19,10,6.9
758,1,0,14,2,2010,34,9,35,30.2,10,10.4
759,1,0,15,2,2010,35.1,9,34,30.21,10,9.2
760,1,0,16,2,2010,34,10,37,30.21,10,5.8
761,1,0,17,2,2010,33.1,10,38,30.21,10,3.5
762,1,0,18,2,2010,33.1,10,38,30.22,10,4.6
763,1,0,19,2,2010,32,10.9,42,30.23,10,5.8
764,1,0,20,2,2010,32,10.9,42,30.22,10,8.1
765,1,0,21,2,2010,30.9,12,46,30.22,10,5.8
766,1,0,22,2,2010,30.9,12,46,30.23,10,5.8
767,1,0,23,2,2010,30,12,47,30.24,10,6.9
768,2,1,0,2,2010,30,12,47,30.24,10,3.5
769,2,1,1,2,2010,30.9,12,46,30.25,10,3.5
770,2,1,2,2,2010,30,12,47,30.26,10,5.8
771,2,1,3,2,2010,28.9,10.9,47,30.25,10,3.5
772,2,1,4,2,2010,28,12,51,30.26,10,3.5
773,2,1,5,2,2010,28,9,45,30.26,10,9.2
774,2,1,6,2,2010,28,9,45,30.27,10,0
775,2,1,7,2,2010,28,9,45,30.27,10,0
776,2,1,8,2,2010,28.9,10,45,30.28,10,3.5
777,2,1,9,2,2010,28.9,10.9,47,30.27,10,0
778,2,1,10,2,2010,30.9,10.9,43,30.26,10,9.2
779,2,1,11,2,2010,32,12,44,30.23,10,4.6
780,2,1,12,2,2010,33.1,9,37,30.21,10,6.9
781,2,1,13,2,2010,33.1,10.9,40,30.19,10,8.1
782,2,1,14,2,2010,33.1,15.1,48,30.2,10,5.8
783,2,1,15,2,2010,33.1,15.1,48,30.2,10,4.6
784,2,1,16,2,2010,33.1,18,54,30.18,10,5.8
785,2,1,17,2,2010,33.1,19,56,30.17,10,3.5
786,2,1,18,2,2010,32,19.9,61,30.17,10,6.9
787,2,1,19,2,2010,32,21,64,30.16,9,8.1
788,2,1,20,2,2010,30.9,23,72,30.15,9,0
789,2,1,21,2,2010,30.13333333,24.86666667,80.66666667,30.14666667,2.333333333,5
790,2,1,22,2,2010,28.9,26.1,89,30.12,2,3.5
791,2,1,23,2,2010,28.65,26.8,92.5,30.105,1.5,2.3
792,3,2,0,2,2010,28.56666667,26.73333333,92.66666667,30.09,1.133333333,6.933333333
793,3,2,1,2,2010,28.525,26.475,92,30.0775,1.95,4.325
794,3,2,2,2,2010,28.56666667,26.43333333,91.66666667,30.06333333,3,6.166666667
795,3,2,3,2,2010,28.56666667,26.43333333,91.66666667,30.05333333,5.666666667,6.166666667
796,3,2,4,2,2010,28.525,26.7,92.75,30.055,2.175,5.775
797,3,2,5,2,2010,28.56666667,26.73333333,92.66666667,30.05333333,3.166666667,3.466666667
798,3,2,6,2,2010,30,27,88,30.04,6,0
799,3,2,7,2,2010,30,27,88,30.06,6,0
800,3,2,8,2,2010,30,28,92,30.06,5,0
801,3,2,9,2,2010,30.9,27,85,30.07,5,3.5
802,3,2,10,2,2010,33.1,28,82,30.05,9,5.8
803,3,2,11,2,2010,34,28,79,30.02,10,0
804,3,2,12,2,2010,34.9,27.7,75.5,30.02,10,5.2
805,3,2,13,2,2010,37.9,27,65,29.99,10,9.2
806,3,2,14,2,2010,37,25,62,29.99,10,3.5
807,3,2,15,2,2010,37,21.9,54,30,10,11.5
808,3,2,16,2,2010,36,23,59,30.02,10,6.9
809,3,2,17,2,2010,36,21,55,30.05,10,8.1
810,3,2,18,2,2010,35.1,21,57,30.08,10,8.1
811,3,2,19,2,2010,34,21,59,30.11,10,4.6
812,3,2,20,2,2010,34,19.9,56,30.12,10,6.9
813,3,2,21,2,2010,33.1,19.9,59,30.14,10,5.8
814,3,2,22,2,2010,32,19,59,30.16,10,11.5
815,3,2,23,2,2010,30.9,19,61,30.16,10,6.9
816,4,3,0,2,2010,30.9,19.9,64,30.16,10,8.1
817,4,3,1,2,2010,30.9,19,61,30.17,10,9.2
818,4,3,2,2,2010,30.9,18,59,30.19,10,9.2
819,4,3,3,2,2010,30.9,17.1,57,30.19,10,10.4
820,4,3,4,2,2010,30.9,15.1,52,30.2,10,16.1
821,4,3,5,2,2010,28.9,15.1,56,30.26,10,9.2
822,4,3,6,2,2010,28,12.9,53,30.29,10,6.9
823,4,3,7,2,2010,28,10.9,49,30.32,10,9.2
824,4,3,8,2,2010,28,9,45,30.34,10,13.8
825,4,3,9,2,2010,28.9,7,40,30.35,10,15
826,4,3,10,2,2010,30.9,5,33,30.34,10,8.1
827,4,3,11,2,2010,32,5,32,30.34,10,13.8
828,4,3,12,2,2010,34,6.1,31,30.32,10,6.9
829,4,3,13,2,2010,35.1,5,28,30.3,10,11.5
830,4,3,14,2,2010,36,1,23,30.28,10,10.4
831,4,3,15,2,2010,36,0,22,30.29,10,9.2
832,4,3,16,2,2010,36,5,27,30.3,10,9.2
833,4,3,17,2,2010,35.1,6.1,30,30.33,10,6.9
834,4,3,18,2,2010,35.1,7,31,30.35,10,4.6
835,4,3,19,2,2010,35.1,7,31,30.34,10,4.6
836,4,3,20,2,2010,34,8.1,34,30.34,10,5.8
837,4,3,21,2,2010,34,9,35,30.33,10,4.6
838,4,3,22,2,2010,33.1,8.1,35,30.33,10,6.9
839,4,3,23,2,2010,32,8.1,37,30.32,10,3.5
840,5,4,0,2,2010,30.9,8.1,38,30.31,10,5.8
841,5,4,1,2,2010,30.9,8.1,38,30.32,10,4.6
842,5,4,2,2,2010,30,9,41,30.32,10,3.5
843,5,4,3,2,2010,30,10,43,30.32,10,0
844,5,4,4,2,2010,30,12,47,30.32,10,5.8
845,5,4,5,2,2010,30.9,12.9,47,30.3,10,0
846,5,4,6,2,2010,30,14,51,30.28,10,0
847,5,4,7,2,2010,30,15.1,54,30.27,10,5.8
848,5,4,8,2,2010,30.9,16,54,30.28,10,4.6
849,5,4,9,2,2010,32,17.1,54,30.28,10,8.1
850,5,4,10,2,2010,33.1,17.1,52,30.27,10,4.6
851,5,4,11,2,2010,34,17.1,50,30.23,10,0
852,5,4,12,2,2010,34,17.1,50,30.21,10,4.6
853,5,4,13,2,2010,36,17.1,46,30.18,10,3.5
854,5,4,14,2,2010,36,17.1,46,30.17,10,0
855,5,4,15,2,2010,36,16,44,30.15,10,3.5
856,5,4,16,2,2010,35.1,17.1,48,30.14,10,5.8
857,5,4,17,2,2010,35.1,17.1,48,30.11,10,3.5
858,5,4,18,2,2010,35.1,17.1,48,30.09,10,5.8
859,5,4,19,2,2010,35.1,17.1,48,30.09,10,0
860,5,4,20,2,2010,35.1,17.1,48,30.03,10,6.9
861,5,4,21,2,2010,34,18,52,30.02,10,8.1
862,5,4,22,2,2010,34,18,52,30.01,10,13.8
863,5,4,23,2,2010,33.1,19,56,29.98,10,13.8
864,6,5,0,2,2010,32,17.1,54,29.92,10,15
865,6,5,1,2,2010,32,17.1,54,29.88,10,10.4
866,6,5,2,2,2010,30.55,18.7,61.5,29.875,7,19
867,6,5,3,2,2010,30.9,18,59,29.82,10,18.4
868,6,5,4,2,2010,30,17.1,59,29.78,7,19.6
869,6,5,5,2,2010,28.2,14.9,57.5,29.775,10,14.95
870,6,5,6,2,2010,26.025,14.725,62.75,29.83,2.45,17.275
871,6,5,7,2,2010,25.23333333,12.26666667,59,29.83,4.933333333,18.03333333
872,6,5,8,2,2010,25.575,7.575,46.75,29.805,9.25,17.55
873,6,5,9,2,2010,25,10,53,29.78,9,19.6
874,6,5,10,2,2010,24.86666667,10.86666667,55.33333333,29.77666667,7.666666667,14.96666667
875,6,5,11,2,2010,26.1,10.9,53,29.72,10,11.5
876,6,5,12,2,2010,26.1,10.9,53,29.68,10,13.8
877,6,5,13,2,2010,27,10.9,51,29.65,10,11.5
878,6,5,14,2,2010,27,7,43,29.65,10,19.6
879,6,5,15,2,2010,26.1,9,49,29.65,10,8.1
880,6,5,16,2,2010,26.1,7,44,29.65,10,11.5
881,6,5,17,2,2010,25,6.1,45,29.69,10,9.2
882,6,5,18,2,2010,24.1,6.1,46,29.73,10,10.4
883,6,5,19,2,2010,24.1,3.9,42,29.75,10,11.5
884,6,5,20,2,2010,24.1,3.9,42,29.76,10,9.2
885,6,5,21,2,2010,23,3,42,29.78,10,11.5
886,6,5,22,2,2010,21.9,3.9,46,29.78,10,8.1
887,6,5,23,2,2010,21,5,50,29.79,10,12.7
888,7,6,0,2,2010,19.9,5,52,29.8,10,8.1
